params,cv_auc,cv_fairness,test_auc,test_fairness
"{'alpha': 1.0, 'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 200, 'reg_lambda': 5.0, 'scale_pos_weight': 15.0, 'subsample': 0.7}",0.08256521041006105,0.08746640808969083,0.5872306859762703,0.22916366529316967,0.6123275309531894,0.3455106039891297
"{'alpha': 1.0, 'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'reg_lambda': 2.0, 'scale_pos_weight': 10.0, 'subsample': 1.0}",0.12694840874714547,0.14180416072684482,0.5866757069585588,0.22266330381978028,0.63100747887884,0.31821521358954574
"{'alpha': 1.0, 'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'reg_lambda': 2.0, 'scale_pos_weight': 10.0, 'subsample': 0.7}",0.1677568759311573,0.13701655821584416,0.5906820404776936,0.2295301657716792,0.6249702678705986,0.3119506139703416
"{'alpha': 1.0, 'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'reg_lambda': 2.0, 'scale_pos_weight': 15.0, 'subsample': 1.0}",0.12127019049473792,0.13128837931565385,0.5811699657794276,0.2533769048482452,0.6391436420451349,0.4078144134150842
"{'alpha': 1.0, 'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'reg_lambda': 2.0, 'scale_pos_weight': 15.0, 'subsample': 0.7}",0.16856913592558942,0.1562608339775752,0.5858750705736936,0.2615382225070288,0.6268676770446173,0.45694396681876137
"{'alpha': 1.0, 'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'reg_lambda': 5.0, 'scale_pos_weight': 10.0, 'subsample': 1.0}",0.1456409930080632,0.14730133745107363,0.5904013993740289,0.22347866966633237,0.6362621220842086,0.32696712176239684
"{'alpha': 1.0, 'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'reg_lambda': 5.0, 'scale_pos_weight': 10.0, 'subsample': 0.7}",0.17006291897500056,0.15389617446936465,0.5963900490499462,0.23261519835400676,0.6301450201633769,0.3320378027913843
"{'alpha': 1.0, 'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'reg_lambda': 5.0, 'scale_pos_weight': 15.0, 'subsample': 1.0}",0.13133601635692974,0.13831336833207117,0.5854745522924387,0.2855847154134649,0.6340033881009748,0.42392104358182914
"{'alpha': 1.0, 'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'reg_lambda': 5.0, 'scale_pos_weight': 15.0, 'subsample': 0.7}",0.17442020172673597,0.16503826832801005,0.590976611335843,0.23734230314388882,0.6322548665367833,0.46829117354727234
"{'alpha': 1.0, 'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'reg_lambda': 2.0, 'scale_pos_weight': 10.0, 'subsample': 1.0}",0.03973353864187198,0.04040712129144691,0.5855482081686526,0.13396020735631337,0.6140379227636446,0.16568248108602296
"{'alpha': 1.0, 'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'reg_lambda': 2.0, 'scale_pos_weight': 10.0, 'subsample': 0.7}",0.03143081102242637,0.03215123153482384,0.5861907355256456,0.15211394036977385,0.6111091945361878,0.15672193203549623
"{'alpha': 1.0, 'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'reg_lambda': 2.0, 'scale_pos_weight': 15.0, 'subsample': 1.0}",0.059990987296049646,0.06127898817366957,0.5784809174133859,0.1836335007435402,0.6141214450813526,0.26222161121083004
"{'alpha': 1.0, 'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'reg_lambda': 2.0, 'scale_pos_weight': 15.0, 'subsample': 0.7}",0.046089622133765405,0.044550388884906866,0.5844478838537842,0.18553575368041172,0.6054768851985743,0.22328387635878683
"{'alpha': 1.0, 'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'reg_lambda': 5.0, 'scale_pos_weight': 10.0, 'subsample': 1.0}",0.044403177853696706,0.048365017553197893,0.5792382127104464,0.1325643367764203,0.6244237414003787,0.1798240601724485
"{'alpha': 1.0, 'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'reg_lambda': 5.0, 'scale_pos_weight': 10.0, 'subsample': 0.7}",0.033960906367249126,0.03733879309121344,0.5880404155128279,0.14013333605263165,0.6027043073911804,0.1571892771170234
"{'alpha': 1.0, 'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'reg_lambda': 2.0, 'scale_pos_weight': 10.0, 'subsample': 1.0}",0.1218790989166662,0.11986370581785884,0.5808676452007229,0.19421419943583984,0.6328413384632982,0.21517537889245406
"{'alpha': 1.0, 'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'reg_lambda': 2.0, 'scale_pos_weight': 10.0, 'subsample': 1.0}",0.1218790989166662,0.11986370581785884,0.5808676452007229,0.19421419943583984,0.6328413384632982,0.21517537889245406
"{'alpha': 1.0, 'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'reg_lambda': 2.0, 'scale_pos_weight': 10.0, 'subsample': 0.7}",0.15997889535677737,0.13247007033468317,0.5931857592749573,0.2257375567569734,0.633596670727788,0.24829123068572606
"{'alpha': 1.0, 'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'reg_lambda': 2.0, 'scale_pos_weight': 10.0, 'subsample': 1.0}",0.03500445709243113,0.03744106468001419,0.5659493485208853,0.16445632679117447,0.6135567615855442,0.15105308289502056
"{'alpha': 1.0, 'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'reg_lambda': 2.0, 'scale_pos_weight': 10.0, 'subsample': 0.7}",0.024650063823184954,0.02094182327471917,0.5739895372517573,0.1394870958795856,0.6028659049189199,0.1055273569599636
"{'alpha': 1.0, 'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'reg_lambda': 2.0, 'scale_pos_weight': 10.0, 'subsample': 1.0}",0.12694840874714547,0.14180416072684482,0.5866757069585588,0.22266330381978028,0.63100747887884,0.2444439801546015
"{'alpha': 1.0, 'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'reg_lambda': 2.0, 'scale_pos_weight': 10.0, 'subsample': 0.7}",0.1677568759311573,0.13701655821584416,0.5906820404776936,0.2295301657716792,0.6249702678705986,0.2571387784728489
"{'alpha': 1.0, 'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'reg_lambda': 2.0, 'scale_pos_weight': 10.0, 'subsample': 1.0}",0.03973353864187198,0.04040712129144691,0.5855482081686526,0.13396020735631337,0.6140379227636446,0.14882989650281142
"{'alpha': 1.0, 'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'reg_lambda': 2.0, 'scale_pos_weight': 10.0, 'subsample': 0.7}",0.03143081102242637,0.03215123153482384,0.5861907355256456,0.15211394036977385,0.6111091945361878,0.13976544831423238
"{'alpha': 5.0, 'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'reg_lambda': 2.0, 'scale_pos_weight': 10.0, 'subsample': 1.0}",0.12630009079069093,0.12385197460205813,0.5878779013971335,0.1876611405913099,0.6357664352856371,0.2951751764130468
"{'alpha': 5.0, 'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'reg_lambda': 2.0, 'scale_pos_weight': 10.0, 'subsample': 0.7}",0.1600986905590497,0.14755276167483422,0.5883261981314604,0.20153624338977402,0.6235903339258576,0.2429061353935727
"{'alpha': 5.0, 'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'reg_lambda': 2.0, 'scale_pos_weight': 10.0, 'subsample': 1.0}",0.029140702496703075,0.024187051060395752,0.5805604566819006,0.14415675062240943,0.6170283848781029,0.1239493848875703
"{'alpha': 5.0, 'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'reg_lambda': 2.0, 'scale_pos_weight': 10.0, 'subsample': 0.7}",0.023359485755181125,0.025849011660188603,0.5804954336120699,0.1471831649807644,0.6029385330212746,0.13107373464070596
"{'alpha': 5.0, 'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'reg_lambda': 2.0, 'scale_pos_weight': 10.0, 'subsample': 1.0}",0.12486810047860475,0.12142796319538585,0.5884121877521796,0.16295100832547618,0.6287487448956061,0.24600234156692316
"{'alpha': 5.0, 'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'reg_lambda': 2.0, 'scale_pos_weight': 10.0, 'subsample': 0.7}",0.16478161883376485,0.14563006029319267,0.5991403499788343,0.17530154537602458,0.6275830638528118,0.2586828062759425
"{'alpha': 5.0, 'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'reg_lambda': 2.0, 'scale_pos_weight': 10.0, 'subsample': 1.0}",0.03056971706576291,0.03323067820667701,0.5830261908803792,0.1129163892878649,0.6172825832363446,0.12011569864453067
"{'alpha': 5.0, 'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'reg_lambda': 2.0, 'scale_pos_weight': 10.0, 'subsample': 0.7}",0.03534784087350156,0.03642020241443382,0.5889858732728767,0.12122324806597884,0.6088359349324831,0.09867977330710465
